species,survey_year,fmp_sub_area,rpn_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci,akfin_load_date
Spiny dogfish,2004,CGOA,CG0,114,45,2569.85365674617,2577.30128332221,7.44762657604269,504.494118615656,1730.32899339384,3741.45285406506,6614.99615262965,4690.53160346498,9316.61402459459,2022-07-22T00:16:12Z
Spiny dogfish,2004,CGOA,CG100,182,85,3499.53573580248,3484.27023328345,-15.2655025190325,468.823469433238,2716.52561761975,4554.36704301718,6614.99615262965,4690.53160346498,9316.61402459459,2022-07-22T00:16:12Z
Spiny dogfish,2004,CGOA,CG200,64,14,546.010156726048,553.424636023989,7.41447929794072,194.296373613607,243.676992451393,1020.79412751234,6614.99615262965,4690.53160346498,9316.61402459459,2022-07-22T00:16:12Z
Spiny dogfish,2004,CGOA,CG300500,8,0,0,0,0,0,0,0,6614.99615262965,4690.53160346498,9316.61402459459,2022-07-22T00:16:12Z
Spiny dogfish,2004,EY/SE,EY/SE0,17,12,1964.69349404036,1953.02507758675,-11.6684164536171,495.340265141487,1048.24293727457,3001.47045951979,4654.41674878568,2993.82651726158,6820.36004517386,2022-07-22T00:16:12Z
Spiny dogfish,2004,EY/SE,EY/SE100,65,51,2617.40496265394,2599.12152389521,-18.2834387587309,392.26309004748,1905.57314349698,3490.11572605574,4654.41674878568,2993.82651726158,6820.36004517386,2022-07-22T00:16:12Z
Spiny dogfish,2004,EY/SE,EY/SE200,23,9,100.310228505356,98.3476724107069,-1.96255609464895,49.4252746123192,40.010436490019,312.951339867621,4654.41674878568,2993.82651726158,6820.36004517386,2022-07-22T00:16:12Z
Spiny dogfish,2004,EY/SE,EY/SE300500,8,1,4.25730834353972,3.9224748930187,-0.334833450521019,3.72801678433445,0,15.8225197307091,4654.41674878568,2993.82651726158,6820.36004517386,2022-07-22T00:16:12Z
Spiny dogfish,2004,WGOA,WG0,59,8,53.6532334044384,52.9412786273776,-0.711954777060789,18.2635935654679,23.815082261165,105.671974988294,67.536411195802,28.3615438151956,143.590192535225,2022-07-22T00:16:12Z
Spiny dogfish,2004,WGOA,WG100,54,5,11.4213583903776,11.612503548555,0.191145158177362,4.91315818576427,4.54646155403066,25.1083060670576,67.536411195802,28.3615438151956,143.590192535225,2022-07-22T00:16:12Z
Spiny dogfish,2004,WGOA,WG200,8,1,2.95431785614712,2.98262901986944,0.0283111637223294,2.74805252232367,0,12.8099114798738,67.536411195802,28.3615438151956,143.590192535225,2022-07-22T00:16:12Z
Spiny dogfish,2004,WGOA,WG300500,5,0,0,0,0,0,0,0,67.536411195802,28.3615438151956,143.590192535225,2022-07-22T00:16:12Z
