Year,Sex,PCL,FL,TL,TLcm,TLbin,Weight,Frequency,Source,Gear,LAT,LONG,FMP
2001,2,1530,,1773.42,177.342,170,59.65411819,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1550,,1796.5,179.65,170,62.0096714,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1560,,1808.04,180.804,180,63.21033219,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.076,-151.8571333,GOA
2001,2,1580,,1831.12,183.112,180,65.65791073,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1600,,1854.2,185.42,180,68.16781666,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1620,,1877.28,187.728,180,70.74083164,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1620,,1877.28,187.728,180,70.74083164,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1620,,1877.28,187.728,180,70.74083164,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,2,1630,,1888.82,188.882,180,72.05124929,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1640,,1900.36,190.036,190,73.3777373,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1650,,1911.9,191.19,190,74.72039338,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.3435,-150.3,GOA
2001,1,1660,,1923.44,192.344,190,76.07931522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1670,,1934.98,193.498,190,77.4546005,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1680,,1946.52,194.652,190,78.84634692,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1680,,1946.52,194.652,190,78.84634692,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,1,1700,,1969.6,196.96,190,81.67961389,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.078,-151.9074,GOA
2001,2,1710,,1981.14,198.114,190,83.1213298,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1720,,1992.68,199.268,190,84.57989756,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1730,,2004.22,200.422,200,86.05541485,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1740,,2015.76,201.576,200,87.54797933,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1740,,2015.76,201.576,200,87.54797933,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1750,,2027.3,202.73,200,89.05768867,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1760,,2038.84,203.884,200,90.58464054,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1770,,2050.38,205.038,200,92.12893259,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1780,,2061.92,206.192,200,93.69066249,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1800,,2085,208.5,200,96.86682644,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1820,,2108.08,210.808,210,100.1139136,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1830,,2119.62,211.962,210,101.7642975,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1840,,2131.16,213.116,210,103.4327052,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1850,,2142.7,214.27,210,105.1192342,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1880,,2177.32,217.732,210,110.2885259,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,3,1900,,2200.4,220.04,220,113.8271172,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1974,-146.8186,GOA
2001,3,1900,,2200.4,220.04,220,113.8271172,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.29337,-150.53417,GOA
2001,1,1910,,2211.94,221.194,220,115.6244248,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1930,,2235.02,223.502,220,119.275552,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1930,,2235.02,223.502,220,119.275552,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.3165,-150.4891333,GOA
2001,1,1940,,2246.56,224.656,220,121.1295668,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1940,,2246.56,224.656,220,121.1295668,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1950,,2258.1,225.81,220,123.0026792,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,1,1970,,2281.18,228.118,220,126.8065874,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1980,,2292.72,229.272,220,128.7375784,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,1,1980,,2292.72,229.272,220,128.7375784,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,1,1990,,2304.26,230.426,230,130.6880575,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,2030,,2350.42,235.042,230,138.6868065,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,2030,,2350.42,235.042,230,138.6868065,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,1,2070,,2396.58,239.658,230,147.0051723,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.29833333,-150.5276,GOA
2001,2,2090,,2419.66,241.966,240,151.2861632,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,2100,,2431.2,243.12,240,153.4574522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,3,2100,,2431.2,243.12,240,153.4574522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,3,2100,,2431.2,243.12,240,153.4574522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.32122,-150.51517,GOA
2001,3,2100,,2431.2,243.12,240,153.4574522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.20691,-146.81825,GOA
2001,3,2100,,2431.2,243.12,240,153.4574522,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.29337,-150.53417,GOA
2001,1,2110,,2442.74,244.274,240,155.6494004,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,2110,,2442.74,244.274,240,155.6494004,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.078,-151.9074,GOA
2001,2,2120,,2454.28,245.428,240,157.8621052,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,2150,,2488.9,248.89,240,164.6257358,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,2150,,2488.9,248.89,240,164.6257358,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,2200,,2546.6,254.66,250,176.3226936,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,2240,,2592.76,259.276,250,186.0691004,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,2260,,2615.84,261.584,260,191.0740633,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,3,2500,,2892.8,289.28,280,258.2894126,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,,,GOA
2001,3,2500,,2892.8,289.28,280,258.2894126,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,,,GOA
2001,3,2500,,2892.8,289.28,280,258.2894126,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,,,GOA
2001,3,1176.694,,1350,135,130,18.5,1,RACE_TWL,Bottom Trawl,57.159,-152.44383,GOA
2001,2,1238.406894,1370,1420.1921,142.01921,140,20.3,1,RACE_TWL,Bottom Trawl,57.89661,-154.8873,GOA
2001,2,1361.326,,1560,156,150,56,1,RACE_TWL,Bottom Trawl,54.10255,-163.4738,GOA
2001,1,1396.494,,1600,160,160,46.22,1,RACE_TWL,Bottom Trawl,59.11988,-152.8575,GOA
2001,2,1565.268837,1730,1791.9641,179.19641,170,43.3,1,RACE_TWL,Bottom Trawl,56.72104,-155.1868,GOA
2001,1,1565.268837,1730,1791.9641,179.19641,170,45.6,1,RACE_TWL,Bottom Trawl,57.27953,-155.5703,GOA
2001,2,1565.268837,1730,1791.9641,179.19641,170,50,1,RACE_TWL,Bottom Trawl,56.35409,-154.0773,GOA
2001,1,1809.718,,2070,207,200,114,1,RACE_TWL,Bottom Trawl,54.63546,-163.0741,GOA
2001,2,1855.812786,2050,2122.4281,212.24281,210,116,1,RACE_TWL,Bottom Trawl,57.92217,-154.8163,GOA
2001,2,1883.051281,2080,2153.4091,215.34091,210,89,1,RACE_TWL,Bottom Trawl,58.05619,-152.49181,GOA
2001,1,1955.687268,2160,2236.0251,223.60251,220,119.4362744,1,RACE_TWL,Bottom Trawl,56.03776,-156.0312,GOA
2001,1,2064.686,,2360,236,230,168,1,RACE_TWL,Bottom Trawl,54.63546,-163.0741,GOA
2001,2,2442.742,,2790,279,270,231.7618485,1,RACE_TWL,Bottom Trawl,56.03776,-156.0312,GOA
2001,1,2548.246,,2910,291,290,252,1,RACE_TWL,Bottom Trawl,59.11988,-152.8575,GOA
2001,3,,,361.1962498,36.11962498,30,0.508,1,NWFSC,Bottom Trawl,40.89002419,-124.65485,WC
2001,3,,,841.6331698,84.16331698,80,6.4,1,NWFSC,Bottom Trawl,40.93614388,-124.4846039,WC
2001,3,,,1484.201777,148.4201777,140,35,1,NWFSC,Bottom Trawl,35.87437057,-121.5687828,WC
2001,3,,,2782.900444,278.2900444,270,230,1,NWFSC,Bottom Trawl,36.28087425,-122.2821236,WC
2001,3,,,4219.399291,421.9399291,420,800,1,NWFSC,Bottom Trawl,44.98725891,-125.0476418,WC
2002,1,833.806,,960,96,90,9.38,1,RACE_TWL,Bottom Trawl,54.33643,-165.8709,AI
2002,3,1165.770907,1290,1337.5761,133.75761,130,25.8,1,RACE_TWL,Bottom Trawl,54.21647,-165.756,AI
2002,2,1274.724888,1410,1461.5001,146.15001,140,25,1,RACE_TWL,Bottom Trawl,52.64859,-170.22929,AI
2002,1,1429.076361,1580,1637.0591,163.70591,160,39.2,1,RACE_TWL,Bottom Trawl,53.68171,-167.5144,AI
2002,1,640.382,,740,74,70,3.4,1,RACE_TWL,Bottom Trawl,56.49825,-172.31351,BS
2002,2,693.6369903,770,800.5721,80.05721,80,5.509606238,1,RACE_TWL,Bottom Trawl,56.46564,-172.7524,BS
2002,2,720.8754855,800,831.5531,83.15531,80,6.173157611,1,RACE_TWL,Bottom Trawl,56.65444,-173.2319,BS
2002,1,739.0344823,820,852.2071,85.22071,80,6.6438526,1,RACE_TWL,Bottom Trawl,54.28325,-166.57719,BS
2002,1,893.3859551,990,1027.7661,102.77661,100,9.15,1,RACE_TWL,Bottom Trawl,58.5244,-176.0957,BS
2002,1,920.6244503,1020,1058.7471,105.87471,100,6.93,1,RACE_TWL,Bottom Trawl,54.33387,-167.3781,BS
2002,1,920.6244503,1020,1058.7471,105.87471,100,9.4,1,RACE_TWL,Bottom Trawl,54.37751,-166.54539,BS
2002,2,938.7834471,1040,1079.4011,107.94011,100,13.48416095,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,984.1809391,1090,1131.0361,113.10361,110,12.5,1,RACE_TWL,Bottom Trawl,59.38694,-177.6011,BS
2002,1,993.2604375,1100,1141.3631,114.13631,110,8,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,993.2604375,1100,1141.3631,114.13631,110,15.93773431,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,993.2604375,1100,1141.3631,114.13631,110,15.93773431,1,RACE_TWL,Bottom Trawl,54.28325,-166.57719,BS
2002,2,1020.498933,1130,1172.3441,117.23441,110,12.3,1,RACE_TWL,Bottom Trawl,58.51479,-175.0976,BS
2002,2,1029.578431,1140,1182.6711,118.26711,110,15.04,1,RACE_TWL,Bottom Trawl,56.48619,-171.95039,BS
2002,2,1029.578431,1140,1182.6711,118.26711,110,17.72843722,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1038.65793,1150,1192.9981,119.29981,110,18.19612975,1,RACE_TWL,Bottom Trawl,56.46564,-172.7524,BS
2002,1,1065.896425,1180,1223.9791,122.39791,120,10,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1074.975923,1190,1234.3061,123.43061,120,20.14907233,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1093.13492,1210,1254.9601,125.49601,120,21.17582944,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1093.13492,1210,1254.9601,125.49601,120,21.17582944,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1102.214418,1220,1265.2871,126.52871,120,14,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1111.293917,1230,1275.6141,127.56141,120,14,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1129.452914,1250,1296.2681,129.62681,120,15.29,1,RACE_TWL,Bottom Trawl,57.1388,-173.8587,BS
2002,2,1129.452914,1250,1296.2681,129.62681,120,23.33272167,1,RACE_TWL,Bottom Trawl,54.28325,-166.57719,BS
2002,1,1138.532412,1260,1306.5951,130.65951,130,23.89389103,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1147.61191,1270,1316.9221,131.69221,130,24.4639792,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1156.691409,1280,1327.2491,132.72491,130,25.04305633,1,RACE_TWL,Bottom Trawl,56.65444,-173.2319,BS
2002,1,1156.691409,1280,1327.2491,132.72491,130,25.04305633,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1183.929904,1310,1358.2301,135.82301,130,26.8349228,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1183.929904,1310,1358.2301,135.82301,130,26.8349228,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1194.278,,1370,137,130,16,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,3,1194.278,,1370,137,130,28.8,1,RACE_TWL,Bottom Trawl,54.31847,-166.35761,BS
2002,1,1203.07,,1380,138,130,18,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1211.168399,1340,1389.2111,138.92111,130,28.71021467,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1220.247898,1350,1399.5381,139.95381,130,29.35417819,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1229.327396,1360,1409.8651,140.98651,140,30.0076917,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1238.238,,1420,142,140,20,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1238.406894,1370,1420.1921,142.01921,140,30.67082531,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1238.406894,1370,1420.1921,142.01921,140,30.67082531,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1247.486393,1380,1430.5191,143.05191,140,23.5,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,1,1256.565891,1390,1440.8461,144.08461,140,32.02623329,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1265.64539,1400,1451.1731,145.11731,140,32.71864788,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1274.724888,1410,1461.5001,146.15001,140,33.42096302,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1283.804386,1420,1471.8271,147.18271,140,34.13324881,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1292.883885,1430,1482.1541,148.21541,140,24,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1301.963383,1440,1492.4811,149.24811,140,25.3,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,1,1301.963383,1440,1492.4811,149.24811,140,35.58801275,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1308.574,,1500,150,150,20,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1311.042882,1450,1502.8081,150.28081,150,36.3306311,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1311.042882,1450,1502.8081,150.28081,150,36.3306311,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1329.201878,1470,1523.4621,152.34621,150,37.84669101,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1338.281377,1480,1533.7891,153.37891,150,38.62027276,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1347.360875,1490,1544.1161,154.41161,150,39.40431582,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1347.360875,1490,1544.1161,154.41161,150,39.40431582,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1352.534,,1550,155,150,32,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1356.440374,1500,1554.4431,155.44431,150,40.19889029,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1361.326,,1560,156,150,28,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1365.519872,1510,1564.7701,156.47701,150,41.00406624,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1365.519872,1510,1564.7701,156.47701,150,41.00406624,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1374.59937,1520,1575.0971,157.50971,150,41.81991375,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1374.59937,1520,1575.0971,157.50971,150,41.81991375,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1383.678869,1530,1585.4241,158.54241,150,28,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1383.678869,1530,1585.4241,158.54241,150,30,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1401.837866,1550,1606.0781,160.60781,160,32,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1401.837866,1550,1606.0781,160.60781,160,44.33218645,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1410.917364,1560,1616.4051,161.64051,160,45.19142098,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1410.917364,1560,1616.4051,161.64051,160,45.19142098,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1419.996862,1570,1626.7321,162.67321,160,38,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,1,1419.996862,1570,1626.7321,162.67321,160,46.06167744,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1419.996862,1570,1626.7321,162.67321,160,46.06167744,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1456.314856,1610,1668.0401,166.80401,160,49.65432395,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1456.314856,1610,1668.0401,166.80401,160,49.65432395,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1466.83,,1680,168,160,34,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1474.473853,1630,1688.6941,168.86941,160,34,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1474.473853,1630,1688.6941,168.86941,160,51.51860044,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1483.553351,1640,1699.0211,169.90211,160,52.4679722,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1483.553351,1640,1699.0211,169.90211,160,52.4679722,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1484.414,,1700,170,170,42,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1501.712348,1660,1719.6751,171.96751,170,54.401533,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1501.998,,1720,172,170,38,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1510.79,,1730,173,170,34,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1510.79,,1730,173,170,36,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1510.791846,1670,1730.0021,173.00021,170,34,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1510.791846,1670,1730.0021,173.00021,170,36.76,1,RACE_TWL,Bottom Trawl,55.98348,-169.5226,BS
2002,1,1519.871345,1680,1740.3291,174.03291,170,56.38198384,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1528.374,,1750,175,170,36,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1528.950843,1690,1750.6561,175.06561,170,52,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,2,1528.950843,1690,1750.6561,175.06561,170,57.38996813,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1528.950843,1690,1750.6561,175.06561,170,76,1,RACE_TWL,Bottom Trawl,58.67872,-173.6274,BS
2002,2,1538.030342,1700,1760.9831,176.09831,170,38,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1538.030342,1700,1760.9831,176.09831,170,58.40988506,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1547.10984,1710,1771.3101,177.13101,170,59.44180467,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1547.10984,1710,1771.3101,177.13101,170,59.44180467,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1556.189338,1720,1781.6371,178.16371,170,60.48579699,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1563.542,,1790,179,170,36,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1565.268837,1730,1791.9641,179.19641,170,61.54193207,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1583.427834,1750,1812.6181,181.26181,180,46,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1583.427834,1750,1812.6181,181.26181,180,63.69091062,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1592.507332,1760,1822.9451,182.29451,180,42.26,1,RACE_TWL,Bottom Trawl,57.74529,-173.90041,BS
2002,1,1598.71,,1830,183,180,50,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1601.58683,1770,1833.2721,183.32721,180,48,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,1,1607.502,,1840,184,180,52,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1610.666329,1780,1843.5991,184.35991,180,67.00719985,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1619.745827,1790,1853.9261,185.39261,180,68.13766207,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1619.745827,1790,1853.9261,185.39261,180,68.13766207,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1628.825326,1800,1864.2531,186.42531,180,69.28075725,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1628.825326,1800,1864.2531,186.42531,180,69.28075725,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1633.878,,1870,187,180,46,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1637.904824,1810,1874.5801,187.45801,180,50,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1646.984322,1820,1884.9071,188.49071,180,71.6051265,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1656.063821,1830,1895.2341,189.52341,180,72.78654062,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1665.143319,1840,1905.5611,190.55611,190,73.98086775,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1683.302316,1860,1926.2151,192.62151,190,76.40854109,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1692.381814,1870,1936.5421,193.65421,190,77.64202732,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1695.422,,1940,194,190,60,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1701.461313,1880,1946.8691,194.68691,190,46,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1719.62031,1900,1967.5231,196.75231,190,58,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1719.62031,1900,1967.5231,196.75231,190,81.42192434,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1728.699808,1910,1977.8501,197.78501,190,66,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,2,1737.779306,1920,1988.1771,198.81771,190,84.0087543,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1755.938303,1940,2008.8311,200.88311,200,76,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489,BS
2002,1,1755.938303,1940,2008.8311,200.88311,200,86.64975648,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1774.0973,1960,2029.4851,202.94851,200,89.34549083,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1837.653789,2030,2101.7741,210.17741,210,99.21966065,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1855.812786,2050,2122.4281,212.24281,210,72,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1864.892284,2060,2132.7551,213.27551,210,103.6647417,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
2002,1,1883.051281,2080,2153.4091,215.34091,210,84,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302,BS
