species,area_combo,year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci
Sleeper shark,FMP (without Inside waters),2005,BSAI,188,29,0.0015894135362785004,0.0015956981034955938,6.284567217093454e-6,3.8210031470307595e-4,0.001017044942300919,0.002678004674718841
Sleeper shark,FMP (without Inside waters),2005,CAN,168,5,4.291472913096704e-5,4.275314454564709e-5,-1.615845853199512e-7,1.8342932731756487e-5,1.7147064517412748e-5,9.463946903342702e-5
Sleeper shark,FMP (without Inside waters),2005,GOA,695,125,0.005574721221143599,0.0055629244198205415,-1.179680132305707e-5,7.219854558061758e-4,0.004326263632263176,0.0072397267220716335
Sleeper shark,FMP (without Inside waters),2005,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2006,BSAI,227,18,0.0012259746205421135,0.0012130588536440595,-1.291576689805402e-5,3.3801628487533096e-4,7.172625462329578e-4,0.0021300908927412623
Sleeper shark,FMP (without Inside waters),2006,CAN,168,4,7.354933061765307e-5,7.430459263478162e-5,7.552620171285499e-7,4.030300131450472e-5,2.0982910599513914e-5,2.1129158952872017e-4
Sleeper shark,FMP (without Inside waters),2006,GOA,693,120,0.004918278108603825,0.004929372048355706,1.1093939751881561e-5,6.365454331315022e-4,0.0038165865175273676,0.006413783860920145
Sleeper shark,FMP (without Inside waters),2006,WC,109,1,1.0184990396281555e-4,1.0097021198370344e-4,-8.796919791121159e-7,1.042453760043671e-4,0,5.159868413667536e-4
Sleeper shark,FMP (without Inside waters),2007,BSAI,220,22,0.0011970240218397176,0.0011921616815717077,-4.862340268009958e-6,2.5885815485529514e-4,7.775439687630411e-4,0.0017954902098929234
Sleeper shark,FMP (without Inside waters),2007,CAN,172,5,1.0633898505346487e-4,1.0374146612967186e-4,-2.597518923793017e-6,5.5726816846326285e-5,3.541407032097473e-5,2.862823210316775e-4
Sleeper shark,FMP (without Inside waters),2007,GOA,702,101,0.005050759782511162,0.005074173112105761,2.3413329594598915e-5,7.127886744168342e-4,0.003885659146278282,0.006718907205712089
Sleeper shark,FMP (without Inside waters),2007,WC,102,2,2.113770394876458e-4,2.119798506994524e-4,6.028112118065961e-7,1.4949474314464683e-4,0,7.372727281938161e-4
Sleeper shark,FMP (without Inside waters),2008,BSAI,215,15,8.526427606842167e-4,8.458008377525023e-4,-6.841922931714395e-6,2.2828731768785346e-4,5.180394365554545e-4,0.0014434029133763564
Sleeper shark,FMP (without Inside waters),2008,CAN,170,5,6.0032657765824606e-5,5.9521832862475893e-5,-5.108249033487129e-7,2.5572294678817723e-5,2.398137071172289e-5,1.321300524001081e-4
Sleeper shark,FMP (without Inside waters),2008,GOA,694,74,0.0033224500875583367,0.003324136457516068,1.6863699577314255e-6,5.03132411840041e-4,0.0024357964257586376,0.004441842104513879
Sleeper shark,FMP (without Inside waters),2008,WC,122,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2009,BSAI,218,30,0.0013641705646601858,0.0013655121168127064,1.3415521525205094e-6,2.6029708523817204e-4,9.304803435719411e-4,0.0019984322086224133
Sleeper shark,FMP (without Inside waters),2009,CAN,171,9,7.639873347877389e-5,7.626971976230443e-5,-1.290137164694597e-7,2.5320477486304454e-5,3.399389106289834e-5,1.4298151078430315e-4
Sleeper shark,FMP (without Inside waters),2009,GOA,679,106,0.003014572845325666,0.003002632986517443,-1.193985880822276e-5,4.4488270616341275e-4,0.0023046782092878124,0.00406788091766515
Sleeper shark,FMP (without Inside waters),2009,WC,101,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2010,BSAI,217,21,0.0010139773742930285,0.0010235222760099586,9.544901716930076e-6,2.6233305053115387e-4,6.085016111509674e-4,0.0017098874617906077
Sleeper shark,FMP (without Inside waters),2010,CAN,170,4,3.7171644909610354e-5,3.770328964331814e-5,5.316447337077863e-7,1.9857334231483185e-5,7.441236541634203e-6,9.688153556495118e-5
Sleeper shark,FMP (without Inside waters),2010,GOA,689,50,0.001612663890516393,0.001615272664787082,2.608774270689094e-6,3.3264868964650023e-4,0.0010985156763102949,0.0024357844252303456
Sleeper shark,FMP (without Inside waters),2010,WC,83,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2011,BSAI,216,12,4.692040733131282e-4,4.6803433992337714e-4,-1.1697333897510843e-6,1.2786021421911314e-4,2.7320469482083e-4,7.823260771674067e-4
Sleeper shark,FMP (without Inside waters),2011,CAN,170,3,3.0203556871535713e-5,3.0097644668578492e-5,-1.059122029572202e-7,1.74703568304552e-5,1.0010152003364567e-5,9.096789582257518e-5
Sleeper shark,FMP (without Inside waters),2011,GOA,693,45,0.0015490106081982459,0.0015548221259121203,5.811517713874472e-6,3.1795683157689067e-4,0.0010501492794193728,0.002376217630540445
Sleeper shark,FMP (without Inside waters),2011,WC,134,1,6.261752740515944e-5,6.6464512987461e-5,3.846985582301566e-6,6.295951627897509e-5,0,3.78253615337377e-4
Sleeper shark,FMP (without Inside waters),2012,BSAI,221,7,5.718837310952632e-4,5.764198024941185e-4,4.536071398855224e-6,2.4030450009893733e-4,2.284132549752939e-4,0.0013164499855460637
Sleeper shark,FMP (without Inside waters),2012,CAN,168,2,3.00503343099692e-5,3.0380418657279722e-5,3.3008434731052365e-7,2.098594012311637e-5,0,1.1067349033226164e-4
Sleeper shark,FMP (without Inside waters),2012,GOA,700,41,0.001424142139965915,0.0014313195441417184,7.177404175803424e-6,2.5704762197159927e-4,9.8559189919163e-4,0.001993568533262034
Sleeper shark,FMP (without Inside waters),2012,WC,94,1,5.4859382339774544e-5,5.5750015049330976e-5,8.906327095564324e-7,5.701108771642763e-5,0,3.3317753092359115e-4
Sleeper shark,FMP (without Inside waters),2013,BSAI,216,6,2.7364440038629424e-4,2.6924958105142746e-4,-4.394819334866784e-6,1.1302376937901574e-4,1.1642928359308432e-4,5.890431091485165e-4
Sleeper shark,FMP (without Inside waters),2013,CAN,169,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2013,GOA,692,57,0.0020812229514107824,0.0020803641176459055,-8.588337648768665e-7,3.720141761711746e-4,0.001487517066047551,0.0029705775496242787
Sleeper shark,FMP (without Inside waters),2013,WC,118,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2014,BSAI,274,16,6.076542654192272e-4,6.116309163005702e-4,3.976650881343008e-6,1.6269937510986616e-4,3.4479528858362543e-4,0.0010041030922528671
