species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,2002,EY/SE,EY/SE100,69,66,1660.0329147513025,1658.7211998441596,-1.311714907142914,247.39207985389243,1213.3835994293179,2205.618285629997,3639.5778236192245,2204.7566152722466,5370.103938880452
Common sharks,2002,EY/SE,EY/SE200,21,21,305.3659795674805,302.9705578350204,-2.395421732460136,92.50644860300307,173.15674499543354,572.450019640228,3639.5778236192245,2204.7566152722466,5370.103938880452
Common sharks,2002,EY/SE,EY/SE300500,9,3,17.52209058443399,17.748348391833183,0.2262578073991932,10.317348297879358,3.485539612492677,49.12221979818235,3639.5778236192245,2204.7566152722466,5370.103938880452
Common sharks,2002,WGOA,WG0,65,30,354.3313108089476,354.9110986084178,0.5797877994701821,64.9865425959324,245.70712516809633,503.53775813456997,623.2229189758377,363.94242642999666,1137.8684990642005
Common sharks,2002,WGOA,WG100,48,18,208.54839449158615,211.52194913996954,2.9735546483833843,58.85783733412537,118.23530126190036,349.25961835222256,623.2229189758377,363.94242642999666,1137.8684990642005
Common sharks,2002,WGOA,WG200,8,1,56.94370983786048,56.789871227450384,-0.15383861041009794,53.795180143160216,0,285.07112257740806,623.2229189758377,363.94242642999666,1137.8684990642005
Common sharks,2002,WGOA,WG300500,5,0,0,0,0,0,0,0,623.2229189758377,363.94242642999666,1137.8684990642005
Common sharks,2002,WY,WY0,19,22,4515.762081225215,4496.160808638937,-19.601272586278355,529.3078763650958,3468.397659042679,5575.170950214483,8425.789493285412,5972.0556219722375,11479.571715673881
Common sharks,2002,WY,WY100,40,36,3173.526286547351,3181.7632988856976,8.23701233834663,612.1736523964752,2175.892572948176,4621.981184164684,8425.789493285412,5972.0556219722375,11479.571715673881
Common sharks,2002,WY,WY200,11,10,743.0300155318708,739.0386657607787,-3.991349771092132,233.37057170828552,327.76538998138244,1264.9062479613806,8425.789493285412,5972.0556219722375,11479.571715673881
Common sharks,2002,WY,WY300500,3,1,8.756666666666666,8.82672,0.07005333333333397,7.215915055714728,0,17.513333333333332,8425.789493285412,5972.0556219722375,11479.571715673881
Common sharks,2003,AI,AI0,28,1,6.226256588493183,6.11452842846095,-0.11172816003223307,6.15370218903912,0,31.273265210897797,6.11452842846095,0,31.273265210897797
Common sharks,2003,AI,AI100,33,0,0,0,0,0,0,0,6.11452842846095,0,31.273265210897797
Common sharks,2003,AI,AI200,19,0,0,0,0,0,0,0,6.11452842846095,0,31.273265210897797
Common sharks,2003,AI,AI300500,12,0,0,0,0,0,0,0,6.11452842846095,0,31.273265210897797
Common sharks,2003,BS,BS0,3,1,3396.972983966645,3520.172622206958,123.19963824031265,2777.6701529945117,0,6771.222972972973,4792.343074737328,805.5308888772203,8649.238765992775
Common sharks,2003,BS,BS100,57,19,1202.5192758860073,1195.777808611046,-6.741467274961224,239.99447678502452,775.8138153363359,1731.3777689834972,4792.343074737328,805.5308888772203,8649.238765992775
Common sharks,2003,BS,BS200400,35,12,52.73077062298747,53.03256639242004,0.3017957694325659,14.010218697693658,29.717073540884357,88.77531927461122,4792.343074737328,805.5308888772203,8649.238765992775
Common sharks,2003,BS,BS400600,8,2,22.99461838907902,23.3600775269033,0.3654591378242813,13.959464199206055,0,57.86270476169334,4792.343074737328,805.5308888772203,8649.238765992775
Common sharks,2003,CGOA,CG0,123,92,5234.660764884518,5229.464227146821,-5.1965377376973265,738.8438395430726,3908.8262124686935,6798.625156068166,15080.050626254726,11968.658561109833,18744.80238994898
Common sharks,2003,CGOA,CG100,181,161,8300.877358031703,8331.549864354409,30.672506322705885,714.1473126593157,6946.653465479403,9823.943977016008,15080.050626254726,11968.658561109833,18744.80238994898
Common sharks,2003,CGOA,CG200,74,65,1514.1234422382433,1514.332430121147,0.20898788290355697,241.79721915095777,1113.178883161736,2098.858986658915,15080.050626254726,11968.658561109833,18744.80238994898
Common sharks,2003,CGOA,CG300500,10,1,4.643595409508875,4.704104632349604,0.06050922284072868,4.4879335361193915,0,23.37427020589193,15080.050626254726,11968.658561109833,18744.80238994898
Common sharks,2003,EY/SE,EY/SE0,17,14,1917.1155173845477,1927.8669427958664,10.751425411318678,460.24827049136945,1068.9779155984388,2898.816362101249,5323.1401810285915,3733.401339886432,7097.420380890227
Common sharks,2003,EY/SE,EY/SE100,73,69,3061.2814491114395,3071.315208079299,10.033758967859285,303.1369757451524,2467.9726769037475,3665.2459568161967,5323.1401810285915,3733.401339886432,7097.420380890227
Common sharks,2003,EY/SE,EY/SE200,19,17,287.62014628635245,286.3643648156607,-1.2557814706917725,69.80083554810851,180.75020774610616,468.05148175727646,5323.1401810285915,3733.401339886432,7097.420380890227
Common sharks,2003,EY/SE,EY/SE300500,9,6,37.431512622953186,37.59366533776528,0.1621527148120947,12.9184489041557,15.700539638139562,65.30658021550406,5323.1401810285915,3733.401339886432,7097.420380890227
Common sharks,2003,WGOA,WG0,63,30,523.8651629935134,523.0295312100906,-0.8356317834228548,116.86790878454518,340.263774881435,825.8449083010278,758.5279824944048,493.84273132487476,1189.1366515761306
Common sharks,2003,WGOA,WG100,49,28,221.8079245975262,221.5870769865045,-0.22084761102169637,47.2691242573478,148.93402541728884,339.9404970985271,758.5279824944048,493.84273132487476,1189.1366515761306
Common sharks,2003,WGOA,WG200,6,3,14.029017715682526,13.91137429780976,-0.11764341787276678,5.644680481336161,4.644931026150928,23.351246176575685,758.5279824944048,493.84273132487476,1189.1366515761306
Common sharks,2003,WGOA,WG300500,4,0,0,0,0,0,0,0,758.5279824944048,493.84273132487476,1189.1366515761306
Common sharks,2003,WY,WY0,18,21,6154.427264302047,6159.783768073521,5.3565037714743085,381.71676975359696,5357.01241548857,6876.363303027231,14144.718952067975,11303.88385585451,16800.73398514512
Common sharks,2003,WY,WY100,39,43,7016.354438845621,7039.566235723409,23.211796877787492,719.8754315665685,5551.688659352314,8390.511973259754,14144.718952067975,11303.88385585451,16800.73398514512
Common sharks,2003,WY,WY200,11,11,723.3921104914758,723.5139879436053,0.1218774521295245,173.99885454747826,395.1827810136261,1081.7896739062874,14144.718952067975,11303.88385585451,16800.73398514512
Common sharks,2003,WY,WY300500,3,1,218.71269231715476,221.8549603274398,3.1422680102850507,182.25120129048275,0,452.06903495184855,14144.718952067975,11303.88385585451,16800.73398514512
Common sharks,2004,AI,AI0,27,4,22.653271695720246,22.226924769517613,-0.42634692620263337,12.409358860006225,6.47275903713792,64.72487051054132,36.385736517898806,8.152811989659977,110.93183193474778
Common sharks,2004,AI,AI100,37,4,13.86780649963706,14.158811748381195,0.2910052487441348,9.026150470030906,1.6800529525220564,46.206961424206455,36.385736517898806,8.152811989659977,110.93183193474778
