species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Spiny dogfish,2013,EY/SE,EY/SE0,18,12,750.4596221680565,763.2571577302281,12.79753556217156,287.87798209315787,332.88646123813766,1526.230318928433,2524.9031400399253,1634.045010330598,4003.709639184527
Spiny dogfish,2013,EY/SE,EY/SE100,71,64,1392.9222821177377,1384.825102875247,-8.09717924249071,187.0025740522555,1074.4686422018844,1814.8795549236718,2524.9031400399253,1634.045010330598,4003.709639184527
Spiny dogfish,2013,EY/SE,EY/SE200,22,20,274.112644315274,274.2239603346287,0.11131601935471735,61.9160531562423,187.37289490310732,447.26772268985457,2524.9031400399253,1634.045010330598,4003.709639184527
Spiny dogfish,2013,EY/SE,EY/SE300500,10,7,102.17035175879397,102.59691909982136,0.42656734102739335,42.74887163221274,39.31701198746855,215.33204264256756,2524.9031400399253,1634.045010330598,4003.709639184527
Spiny dogfish,2013,WGOA,WG0,65,5,26.347595398035875,26.071344902444352,-0.2762504955915226,11.62962536643183,10.495640904519075,58.18335304751591,59.94927513457215,22.77034440919285,158.07194881475198
Spiny dogfish,2013,WGOA,WG100,50,8,27.003359412645363,27.17668098730307,0.17332157465770592,11.445247320971573,12.274703504673779,66.28849241956257,59.94927513457215,22.77034440919285,158.07194881475198
Spiny dogfish,2013,WGOA,WG200,7,1,6.727042215747705,6.701249244824728,-0.02579297092297672,6.360365926157853,0,33.60010334767349,59.94927513457215,22.77034440919285,158.07194881475198
Spiny dogfish,2013,WGOA,WG300500,4,0,0,0,0,0,0,0,59.94927513457215,22.77034440919285,158.07194881475198
Spiny dogfish,2013,WY,WY0,19,17,1704.2212192690008,1694.658094468341,-9.563124800659807,400.7321217703945,1020.5518514261578,2618.416819134998,3283.683436496453,1939.6199878777807,5741.968119496817
Spiny dogfish,2013,WY,WY100,38,29,1332.489471558193,1330.9466178875057,-1.5428536706872364,347.6872525168509,860.9475037782188,2528.359335038686,3283.683436496453,1939.6199878777807,5741.968119496817
Spiny dogfish,2013,WY,WY200,11,6,192.47548963003987,190.8582902569006,-1.6171993731392718,94.145209144091,58.12063267340417,492.36678053349834,3283.683436496453,1939.6199878777807,5741.968119496817
Spiny dogfish,2013,WY,WY300500,3,2,66.13058767131015,67.2204338837057,1.0898462123955426,27.915945738707983,0,102.82518478963492,3283.683436496453,1939.6199878777807,5741.968119496817
Spiny dogfish,2014,AI,AI0,26,1,4.882392122761918,4.830738756007674,-0.05165336675424381,4.640577498965151,0,24.47880578835694,12.949704403065402,0,68.75238008523499
Spiny dogfish,2014,AI,AI100,44,1,2.938310356289568,2.837387634461777,-0.10092272182779105,2.8218250686615827,0,17.71811830834292,12.949704403065402,0,68.75238008523499
Spiny dogfish,2014,AI,AI200,23,1,5.260372913860522,5.281578012595951,0.021205098735428862,5.202319200405386,0,26.555455988535133,12.949704403065402,0,68.75238008523499
Spiny dogfish,2014,AI,AI300500,21,0,0,0,0,0,0,0,12.949704403065402,0,68.75238008523499
Spiny dogfish,2014,BS,BS0,41,1,58.86268459038391,60.96021681106653,2.0975322206826235,60.5292537276795,0,410.8809876420126,85.83530435864606,0,555.8194802483165
Spiny dogfish,2014,BS,BS100,87,1,24.18332221317564,24.87508754757952,0.691765334403879,24.53830497329368,0,144.9384926063039,85.83530435864606,0,555.8194802483165
Spiny dogfish,2014,BS,BS200400,35,0,0,0,0,0,0,0,85.83530435864606,0,555.8194802483165
Spiny dogfish,2014,BS,BS400600,17,0,0,0,0,0,0,0,85.83530435864606,0,555.8194802483165
Spiny dogfish,2014,CGOA,CG0,122,49,1850.7475387046998,1871.3983320254993,20.650793320799494,429.5440404633636,1159.6947181002067,2851.6158875784026,3881.736890796223,2650.955493199588,5533.14790534899
Spiny dogfish,2014,CGOA,CG100,178,78,1606.7904585251,1608.5986247059748,1.8081661808748777,204.45664970620862,1234.0269551483354,2044.3821985126754,3881.736890796223,2650.955493199588,5533.14790534899
Spiny dogfish,2014,CGOA,CG200,77,27,402.8137968534248,401.73993406474904,-1.07386278867574,92.13508241747991,257.23381995104614,637.1498192579119,3881.736890796223,2650.955493199588,5533.14790534899
Spiny dogfish,2014,CGOA,CG300500,11,0,0,0,0,0,0,0,3881.736890796223,2650.955493199588,5533.14790534899
Spiny dogfish,2014,EY/SE,EY/SE0,15,10,1029.7557984129198,1024.0543959227314,-5.701402490188457,338.0086765940088,452.61145585911163,1799.8449353706467,2117.2617289503823,1254.0549216552497,3306.0358351985647
Spiny dogfish,2014,EY/SE,EY/SE100,71,65,812.0208925199366,806.8848177423296,-5.136074777607064,107.821094917533,637.2864345931563,1091.829159689198,2117.2617289503823,1254.0549216552497,3306.0358351985647
Spiny dogfish,2014,EY/SE,EY/SE200,21,18,256.6757577861175,258.80168801498695,2.1259302288694357,50.284516938338726,156.42827196218414,358.8627130512403,2117.2617289503823,1254.0549216552497,3306.0358351985647
Spiny dogfish,2014,EY/SE,EY/SE300500,10,5,27.115621434459758,27.52082727033451,0.405205835874753,11.81813826117233,7.7287592407976415,55.499027087479796,2117.2617289503823,1254.0549216552497,3306.0358351985647
Spiny dogfish,2014,WGOA,WG0,65,7,45.6191391151608,45.345707849519684,-0.27343126564111486,20.412755421796138,18.240520822920328,114.19483312774022,58.47186624821882,23.876558644404046,142.43937329445882
Spiny dogfish,2014,WGOA,WG100,56,6,13.175915757219633,13.126158398699133,-0.049757358520500006,5.328528342404201,5.636037821483719,28.2445401667186,58.47186624821882,23.876558644404046,142.43937329445882
Spiny dogfish,2014,WGOA,WG200,7,0,0,0,0,0,0,0,58.47186624821882,23.876558644404046,142.43937329445882
Spiny dogfish,2014,WGOA,WG300500,6,0,0,0,0,0,0,0,58.47186624821882,23.876558644404046,142.43937329445882
Spiny dogfish,2014,WY,WY0,19,18,2093.9257339056485,2084.265739897291,-9.659994008357444,503.8831331673763,1288.158116743883,3303.6072419447655,4561.736405083259,2942.086829324104,6941.142297406651
Spiny dogfish,2014,WY,WY100,39,33,2230.8849871893462,2222.357861711554,-8.527125477792197,377.712337355624,1597.5888150730589,3081.812000346285,4561.736405083259,2942.086829324104,6941.142297406651
Spiny dogfish,2014,WY,WY200,12,5,199.0413269221187,199.36832029439785,0.3269933722791336,93.1643455239117,56.33989750716207,442.4902964949108,4561.736405083259,2942.086829324104,6941.142297406651
Spiny dogfish,2014,WY,WY300500,3,1,56.453960771918496,55.744483180016644,-0.7094775919018517,46.803643484018664,0,113.23275862068967,4561.736405083259,2942.086829324104,6941.142297406651
Spiny dogfish,2015,AI,AI0,24,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2015,AI,AI100,46,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2015,AI,AI200,18,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2015,AI,AI300500,8,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2015,BS,BS0,90,2,72.07038991473861,72.19618304794093,0.12579313320232188,48.805876214670555,0,245.68543985169308,72.19618304794093,0,245.68543985169308
Spiny dogfish,2015,BS,BS100,85,0,0,0,0,0,0,0,72.19618304794093,0,245.68543985169308
Spiny dogfish,2015,BS,BS200400,32,0,0,0,0,0,0,0,72.19618304794093,0,245.68543985169308
Spiny dogfish,2015,BS,BS400600,8,0,0,0,0,0,0,0,72.19618304794093,0,245.68543985169308
Spiny dogfish,2015,CGOA,CG0,118,43,1973.1170885936244,1978.6648632594736,5.547774665849147,507.79414329102116,1160.717793413484,3273.0225353348364,9784.375304257115,7001.249265951296,13231.52606038622
Spiny dogfish,2015,CGOA,CG100,182,94,6634.6424611623115,6651.083304710496,16.440843548184603,777.4713842933419,5199.715258851752,8179.623150415124,9784.375304257115,7001.249265951296,13231.52606038622
Spiny dogfish,2015,CGOA,CG200,80,27,1154.8118041036362,1154.6271362871455,-0.18466781649067343,287.7244832989674,640.8162136860606,1778.8803746362612,9784.375304257115,7001.249265951296,13231.52606038622
Spiny dogfish,2015,CGOA,CG300500,9,0,0,0,0,0,0,0,9784.375304257115,7001.249265951296,13231.52606038622
Spiny dogfish,2015,EY/SE,EY/SE0,13,9,943.9859500724378,953.1337438704667,9.147793798028829,401.37606296833104,320.5742516763339,1927.1091933390717,1867.2612536954573,899.5468585540752,3321.5333707528384
Spiny dogfish,2015,EY/SE,EY/SE100,72,67,731.7105628225165,738.9148783737795,7.204315551262994,151.84011849346257,483.31252597636035,1098.0907079302262,1867.2612536954573,899.5468585540752,3321.5333707528384
Spiny dogfish,2015,EY/SE,EY/SE200,24,20,117.98430862715348,117.82617376436718,-0.15813486278629796,26.519427203867224,73.34920954120608,179.99285797063402,1867.2612536954573,899.5468585540752,3321.5333707528384
Spiny dogfish,2015,EY/SE,EY/SE300500,9,5,57.884692491754514,57.38645768684382,-0.4982348049106946,23.48773267406976,22.310871360174954,116.3406115129065,1867.2612536954573,899.5468585540752,3321.5333707528384
Spiny dogfish,2015,WGOA,WG0,67,9,48.58355547734616,48.72000828813965,0.13645281079349303,16.237991990544856,22.193976493776773,89.34438103782752,53.20573110388922,22.193976493776773,105.31648651929073
Spiny dogfish,2015,WGOA,WG100,46,2,4.570858348351626,4.485722815749568,-0.08513553260205775,3.071913335155166,0,15.97210548146322,53.20573110388922,22.193976493776773,105.31648651929073
Spiny dogfish,2015,WGOA,WG200,8,0,0,0,0,0,0,0,53.20573110388922,22.193976493776773,105.31648651929073
Spiny dogfish,2015,WGOA,WG300500,5,0,0,0,0,0,0,0,53.20573110388922,22.193976493776773,105.31648651929073
Spiny dogfish,2015,WY,WY0,19,19,2228.566438706166,2226.0601214690723,-2.5063172370937536,391.3070879665425,1542.9521318099582,3134.084415316071,3998.207184460469,2535.7503873089086,6040.233368547662
Spiny dogfish,2015,WY,WY100,40,24,1725.8595715807476,1742.0057802819065,16.146208701158912,452.82410211435445,989.4332344636717,2784.0310090685166,3998.207184460469,2535.7503873089086,6040.233368547662
Spiny dogfish,2015,WY,WY200,11,3,30.144575250623586,30.141282709490127,-0.0032925411334581156,22.57341435753412,3.365021035278611,122.11794416307518,3998.207184460469,2535.7503873089086,6040.233368547662
Spiny dogfish,2015,WY,WY300500,3,0,0,0,0,0,0,0,3998.207184460469,2535.7503873089086,6040.233368547662
Spiny dogfish,2016,AI,AI0,25,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,AI,AI100,40,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,AI,AI200,18,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,AI,AI300500,9,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,BS,BS0,30,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,BS,BS100,132,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,BS,BS200400,37,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,BS,BS400600,17,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2016,CGOA,CG0,122,53,3923.283442363746,3905.077318069471,-18.206124294275014,871.5309107860218,2566.355086183831,6133.538779641697,9313.4435759855,6673.6342508653825,13156.078783044975
Spiny dogfish,2016,CGOA,CG100,179,94,5002.563416805432,5013.154019445764,10.590602640331781,610.5583671235291,3879.830236186952,6296.455515420763,9313.4435759855,6673.6342508653825,13156.078783044975
Spiny dogfish,2016,CGOA,CG200,79,23,397.8528354937872,395.2122384702653,-2.6405970235219343,115.0185300895127,227.4489284945992,726.084487982516,9313.4435759855,6673.6342508653825,13156.078783044975
Spiny dogfish,2016,CGOA,CG300500,10,0,0,0,0,0,0,0,9313.4435759855,6673.6342508653825,13156.078783044975
Spiny dogfish,2016,EY/SE,EY/SE0,17,9,874.291005422,866.0368998874751,-8.25410553452491,287.14063164289956,367.66841391031915,1522.7159325169853,3038.8779437412754,1927.1567829939418,4615.359755422877
Spiny dogfish,2016,EY/SE,EY/SE100,66,51,1897.6299011806764,1891.29602861561,-6.333872565066258,318.64929582422394,1380.4883377165213,2643.020165739426,3038.8779437412754,1927.1567829939418,4615.359755422877
Spiny dogfish,2016,EY/SE,EY/SE200,24,20,250.72175793745694,250.1270893022174,-0.5946686352395432,45.453001631172576,171.29178249461984,354.20888105938576,3038.8779437412754,1927.1567829939418,4615.359755422877
Spiny dogfish,2016,EY/SE,EY/SE300500,10,4,31.339919278506834,31.417925935972956,0.07800665746612268,19.00512740407162,7.708248872481477,95.41477610707986,3038.8779437412754,1927.1567829939418,4615.359755422877
Spiny dogfish,2016,WGOA,WG0,66,3,15.714382404033126,15.990853649396799,0.2764712453636733,9.26805253028745,5.218653670209165,42.059728510089435,20.876841495802687,5.218653670209165,57.08389292137821
Spiny dogfish,2016,WGOA,WG100,49,2,5.00632686676167,4.885987846405889,-0.12033902035578148,3.2985369265783078,0,15.024164411288776,20.876841495802687,5.218653670209165,57.08389292137821
Spiny dogfish,2016,WGOA,WG200,6,0,0,0,0,0,0,0,20.876841495802687,5.218653670209165,57.08389292137821
Spiny dogfish,2016,WGOA,WG300500,5,0,0,0,0,0,0,0,20.876841495802687,5.218653670209165,57.08389292137821
Spiny dogfish,2016,WY,WY0,19,19,2949.3400346411395,2953.77949372921,4.439459088070635,405.3543452671706,2197.8550063025255,3791.008393018123,5531.236307978473,3965.9639422531827,7279.638385382948
Spiny dogfish,2016,WY,WY100,40,34,2412.860125660749,2420.8202198198023,7.960094159053369,402.5144305784974,1678.2828901592907,3249.4452243393207,5531.236307978473,3965.9639422531827,7279.638385382948
Spiny dogfish,2016,WY,WY200,12,9,154.7740364988887,156.63659442946,1.8625579305712847,38.95000284268768,89.82604579136678,239.1847680255049,5531.236307978473,3965.9639422531827,7279.638385382948
Spiny dogfish,2016,WY,WY300500,3,0,0,0,0,0,0,0,5531.236307978473,3965.9639422531827,7279.638385382948
Spiny dogfish,2017,AI,AI0,49,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,AI,AI100,59,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,AI,AI200,38,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,AI,AI300500,61,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,BS,BS0,30,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,BS,BS100,60,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,BS,BS200400,34,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,BS,BS400600,9,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2017,CGOA,CG0,122,64,5312.637275425591,5313.732345101625,1.095069676033745,864.1512987688544,3746.3443612210917,7251.283324480134,15404.284182765297,11825.493066414907,19675.031021026436
Spiny dogfish,2017,CGOA,CG100,183,120,8095.9419704745615,8100.3020214350845,4.36005096052304,737.7104208958413,6674.608578877153,9639.753225706956,15404.284182765297,11825.493066414907,19675.031021026436
Spiny dogfish,2017,CGOA,CG200,75,37,2000.7447298746781,1990.2498162285885,-10.494913646089572,343.98314875668194,1404.5401263166611,2783.994470839346,15404.284182765297,11825.493066414907,19675.031021026436
Spiny dogfish,2017,CGOA,CG300500,12,0,0,0,0,0,0,0,15404.284182765297,11825.493066414907,19675.031021026436
Spiny dogfish,2017,EY/SE,EY/SE0,15,7,1005.1354903510064,1005.4447211892788,0.30923083827235587,370.1052681259867,397.600636592442,1860.3585255185885,3438.7368236334814,2222.693565367556,5031.240567502004
Spiny dogfish,2017,EY/SE,EY/SE100,68,61,2122.9788420254727,2127.038744420602,4.059902395129484,268.62019944425015,1653.9608686643967,2673.1170641092685,3438.7368236334814,2222.693565367556,5031.240567502004
Spiny dogfish,2017,EY/SE,EY/SE200,23,19,259.1630390380829,260.4174955727618,1.2544565346789227,57.387800147688104,159.6202820066372,395.24474054507806,3438.7368236334814,2222.693565367556,5031.240567502004
Spiny dogfish,2017,EY/SE,EY/SE300500,11,3,46.05837284586059,45.83586245083862,-0.22251039502197045,22.308633829016028,11.51177810408002,102.52023732906812,3438.7368236334814,2222.693565367556,5031.240567502004
Spiny dogfish,2017,WGOA,WG0,62,6,46.806682559894156,46.648089113299676,-0.15859344659448027,18.877875355076803,19.955328033624678,93.76593944409674,46.648089113299676,19.955328033624678,93.76593944409674
Spiny dogfish,2017,WGOA,WG100,49,0,0,0,0,0,0,0,46.648089113299676,19.955328033624678,93.76593944409674
Spiny dogfish,2017,WGOA,WG200,7,0,0,0,0,0,0,0,46.648089113299676,19.955328033624678,93.76593944409674
Spiny dogfish,2017,WGOA,WG300500,6,0,0,0,0,0,0,0,46.648089113299676,19.955328033624678,93.76593944409674
Spiny dogfish,2017,WY,WY0,19,19,3010.9629844140986,3017.0583118779887,6.095327463890044,395.2712405240076,2251.76071974305,3818.559380485279,8218.790148350456,6224.385341347055,10566.180729867296
Spiny dogfish,2017,WY,WY100,39,39,4697.162895957224,4685.683258859825,-11.479637097398154,545.6054368419316,3717.1931654875248,5833.8903600406475,8218.790148350456,6224.385341347055,10566.180729867296
Spiny dogfish,2017,WY,WY200,12,10,476.19997597865824,480.92625640974796,4.7262804310897195,135.44147289715156,255.43145611648052,808.6509893413687,8218.790148350456,6224.385341347055,10566.180729867296
Spiny dogfish,2017,WY,WY300500,3,1,35.002672898953676,35.122321202893275,0.11964830393959858,28.86865732056381,0,105.07999999999998,8218.790148350456,6224.385341347055,10566.180729867296
Spiny dogfish,2018,AI,AI0,28,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2018,AI,AI100,45,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2018,AI,AI200,16,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2018,AI,AI300500,6,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2018,BS,BS0,28,1,75.47778105570467,75.08850841025692,-0.38927264544774687,74.45530826374625,0,378.9250746243101,75.08850841025692,0,378.9250746243101
Spiny dogfish,2018,BS,BS100,62,0,0,0,0,0,0,0,75.08850841025692,0,378.9250746243101
Spiny dogfish,2018,BS,BS200400,30,0,0,0,0,0,0,0,75.08850841025692,0,378.9250746243101
Spiny dogfish,2018,BS,BS400600,8,0,0,0,0,0,0,0,75.08850841025692,0,378.9250746243101
Spiny dogfish,2018,CGOA,CG0,119,69,3387.647476058864,3352.5000434895646,-35.147432569299326,552.932378622356,2422.2655433610353,4672.819997554874,8973.418865067602,6768.842753100275,12113.859678421195
Spiny dogfish,2018,CGOA,CG100,179,95,4791.768302801097,4777.687176182204,-14.081126618892995,558.0426865037485,3811.3019822301903,6032.761594312935,8973.418865067602,6768.842753100275,12113.859678421195
Spiny dogfish,2018,CGOA,CG200,75,28,848.269340155371,843.2316453958344,-5.037694759536521,201.48937130572895,535.2752275090494,1408.2780865533853,8973.418865067602,6768.842753100275,12113.859678421195
Spiny dogfish,2018,CGOA,CG300500,7,0,0,0,0,0,0,0,8973.418865067602,6768.842753100275,12113.859678421195
Spiny dogfish,2018,EY/SE,EY/SE0,18,12,1539.0145353958155,1530.7705936897326,-8.243941706082978,416.1298304387835,813.9638601399411,2494.500723348231,3174.3501707380137,2021.3741910086917,4846.893807479506
Spiny dogfish,2018,EY/SE,EY/SE100,66,62,1371.2635051605437,1367.4356602019354,-3.827844958608239,209.39716051639508,1026.1969154436367,1864.2516775676345,3174.3501707380137,2021.3741910086917,4846.893807479506
Spiny dogfish,2018,EY/SE,EY/SE200,18,17,236.27873506190946,237.7371932168419,1.4584581549324298,49.33743597087891,170.78639841048016,383.28808059175293,3174.3501707380137,2021.3741910086917,4846.893807479506
Spiny dogfish,2018,EY/SE,EY/SE300500,10,6,38.682960055390126,38.40672362950379,-0.27623642588633857,21.347959627925636,10.427017014633662,104.85332597188788,3174.3501707380137,2021.3741910086917,4846.893807479506
Spiny dogfish,2018,WGOA,WG0,63,3,14.111099150885408,14.154507291934234,0.0434081410488254,7.84048389503975,4.673320324537516,37.67453890620331,36.79290806786286,12.891603114049264,89.10532282621067
Spiny dogfish,2018,WGOA,WG100,51,7,18.557545196476234,18.57923013371843,0.021684937242195446,7.194221325128225,8.218282789511747,39.27469473333821,36.79290806786286,12.891603114049264,89.10532282621067
Spiny dogfish,2018,WGOA,WG200,5,1,4.008913332851792,4.059170642210196,0.050257309358404,3.637554248227649,0,12.156089186669144,36.79290806786286,12.891603114049264,89.10532282621067
Spiny dogfish,2018,WGOA,WG300500,4,0,0,0,0,0,0,0,36.79290806786286,12.891603114049264,89.10532282621067
Spiny dogfish,2018,WY,WY0,19,17,1047.8794908746272,1045.5858699026355,-2.293620971991686,225.10005162640837,679.0074517888556,1560.604508875746,2649.3880697145682,1674.5780290807772,4124.9293691588155
Spiny dogfish,2018,WY,WY100,40,31,1449.7113810015267,1469.5756348915472,19.864253890020564,320.97206460361554,945.8072149197662,2255.2619673527956,2649.3880697145682,1674.5780290807772,4124.9293691588155
Spiny dogfish,2018,WY,WY200,9,6,128.44285999316583,127.89255934058197,-0.5503006525838572,53.40291422688093,49.763362372155285,290.16361235473386,2649.3880697145682,1674.5780290807772,4124.9293691588155
Spiny dogfish,2018,WY,WY300500,3,1,6.3269752323904305,6.334005579803606,0.007030347413175875,5.173427397718576,0,18.899280575539567,2649.3880697145682,1674.5780290807772,4124.9293691588155
Spiny dogfish,2019,AI,AI0,26,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2019,AI,AI100,42,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2019,AI,AI200,18,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2019,AI,AI300500,8,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2019,BS,BS0,29,1,73.33373996110303,70.70163646671564,-2.632103494387394,70.16491272734005,0,451.75453854643445,70.70163646671564,0,451.75453854643445
Spiny dogfish,2019,BS,BS100,57,0,0,0,0,0,0,0,70.70163646671564,0,451.75453854643445
Spiny dogfish,2019,BS,BS200400,32,0,0,0,0,0,0,0,70.70163646671564,0,451.75453854643445
Spiny dogfish,2019,BS,BS400600,9,0,0,0,0,0,0,0,70.70163646671564,0,451.75453854643445
Spiny dogfish,2019,CGOA,CG0,163,98,4582.786397803832,4613.189750574574,30.40335277074155,648.8872034262706,3489.4727208005065,6066.497554346493,10812.773067813767,8117.107983302547,14521.922006891597
Spiny dogfish,2019,CGOA,CG100,179,100,5236.27965841365,5248.9390094598475,12.659351046197116,636.409038084685,4095.5423156375855,6618.919861917865,10812.773067813767,8117.107983302547,14521.922006891597
Spiny dogfish,2019,CGOA,CG200,75,27,942.7901595045668,948.3689424069273,5.578782902360558,295.49616195248626,532.0929468644553,1824.8405703633546,10812.773067813767,8117.107983302547,14521.922006891597
Spiny dogfish,2019,CGOA,CG300500,14,1,2.3160526009782467,2.27536537241756,-0.04068722856068652,2.233179639692346,0,11.664020263884161,10812.773067813767,8117.107983302547,14521.922006891597
Spiny dogfish,2019,EY/SE,EY/SE0,16,13,816.2777098803647,823.2804669023369,7.002757021972229,301.03444165866,331.94704073168464,1573.862920446367,2744.8218825167814,1711.6491229522774,4339.786559151644
Spiny dogfish,2019,EY/SE,EY/SE100,66,56,1658.700554768132,1658.3926540674845,-0.30790070064745123,247.77612749439464,1229.7619327417701,2225.819177245944,2744.8218825167814,1711.6491229522774,4339.786559151644
Spiny dogfish,2019,EY/SE,EY/SE200,22,20,234.53872630577973,232.4927733684372,-2.04595293734252,70.39939565791948,138.7793778174338,477.3304186754252,2744.8218825167814,1711.6491229522774,4339.786559151644
Spiny dogfish,2019,EY/SE,EY/SE300500,9,6,30.829167194872472,30.655988178522737,-0.1731790163497351,12.312257552192637,11.160771661388704,62.7740427839079,2744.8218825167814,1711.6491229522774,4339.786559151644
Spiny dogfish,2019,WGOA,WG0,93,11,45.44313422400205,45.1008242369395,-0.3423099870625492,14.179449372029145,23.161704961676403,86.21146940524923,45.1008242369395,23.161704961676403,86.21146940524923
Spiny dogfish,2019,WGOA,WG100,48,0,0,0,0,0,0,0,45.1008242369395,23.161704961676403,86.21146940524923
Spiny dogfish,2019,WGOA,WG200,7,0,0,0,0,0,0,0,45.1008242369395,23.161704961676403,86.21146940524923
Spiny dogfish,2019,WGOA,WG300500,7,0,0,0,0,0,0,0,45.1008242369395,23.161704961676403,86.21146940524923
Spiny dogfish,2019,WY,WY0,32,31,5408.9265519632345,5407.808974130819,-1.1175778324159182,462.49846134624966,4328.912005165412,6194.242950183914,13865.050885114624,11048.947171306521,16515.11266917953
Spiny dogfish,2019,WY,WY100,46,42,7396.795732544887,7405.763496490006,8.967763945119259,713.6065925131069,6011.222191717837,8769.372472454343,13865.050885114624,11048.947171306521,16515.11266917953
Spiny dogfish,2019,WY,WY200,14,13,890.9181908576944,893.2855694623968,2.367378604702367,150.5924612977172,641.6212486432898,1222.44096732856,13865.050885114624,11048.947171306521,16515.11266917953
Spiny dogfish,2019,WY,WY300500,8,7,155.10342792720243,158.19284503140298,3.0894171042005496,62.75638581410163,67.19172577998344,329.0562792127109,13865.050885114624,11048.947171306521,16515.11266917953
